Code établissement;Appellation officielle;Dénomination principale;Patronyme uai;Secteur Public/Privé;Adresse;Lieu dit;Boite postale;Code postal;Localite d'acheminement;Commune;Coordonnee X;Coordonnee Y;EPSG;Latitude;Longitude;Qualité d'appariement;Localisation;Code nature;Nature;Code état établissement;Etat établissement;Code département;Code région;Code académie;Code commune;Département;Région;Académie;Position;secteur_prive_code_type_contrat;secteur_prive_libelle_type_contrat;code_ministere;libelle_ministere;date_ouverture
0530563Z;Ecole primaire privée Saint Martin;ECOLE PRIMAIRE PRIVEE;SAINT MARTIN;Privé;7 rue de la Davière;;;53100;MAYENNE;Mayenne;432397.8;6806422.1;EPSG:2154;48.30306106559312;-0.6100393333850513;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53147;Mayenne;Pays de la Loire;Nantes;48.3030610656,-0.610039333385;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1969-03-27
0530565B;Ecole primaire privée Saint Joseph Sainte Marie;ECOLE PRIMAIRE PRIVEE;SAINT JOSEPH SAINTE MARIE;Privé;8 rue des Capucins;;;53100;MAYENNE;Mayenne;431742.3;6806746.2;EPSG:2154;48.30570414296351;-0.6190701257448255;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53147;Mayenne;Pays de la Loire;Nantes;48.305704143,-0.619070125745;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1969-03-27
0530576N;Ecole primaire privée Sacré-Coeur;ECOLE PRIMAIRE PRIVEE;SACRE-COEUR;Privé;12 bis rue des Ecoles;;;53970;MONTIGNE LE BRILLANT;Montigné-le-Brillant;415541.6;6774265.1;EPSG:2154;48.006896423330666;-0.816140622269477;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53157;Mayenne;Pays de la Loire;Nantes;48.0068964233,-0.816140622269;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1969-03-27
0530602S;Ecole primaire privée Saint Joseph;ECOLE PRIMAIRE PRIVEE;SAINT JOSEPH;Privé;48 rue de Parné;;;53260;ENTRAMMES;Entrammes;423060.5;6773085.4;EPSG:2154;47.99951763604692;-0.714677939833578;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53094;Mayenne;Pays de la Loire;Nantes;47.999517636,-0.714677939834;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1969-03-21
0530637E;Ecole primaire privée Sainte Jeanne d'Arc;ECOLE PRIMAIRE PRIVEE;SAINTE JEANNE D'ARC;Privé;5 chemin de la Benatre;;;53360;ORIGNE;Origné;421764.0;6767977.9;EPSG:2154;47.95305533626653;-0.7288097623531351;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53172;Mayenne;Pays de la Loire;Nantes;47.9530553363,-0.728809762353;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1969-03-27
0530653X;Ecole primaire privée Sainte Jeanne d'Arc;ECOLE PRIMAIRE PRIVEE;STE JEANNE D'ARC;Privé;96 avenue de la Libération;;;53940;ST BERTHEVIN;Saint-Berthevin;414606.9;6781364.5;EPSG:2154;48.07030092465248;-0.8332803581653893;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53201;Mayenne;Pays de la Loire;Nantes;48.0703009247,-0.833280358165;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1969-03-27
0530672T;Ecole primaire privée Sainte Thérèse;ECOLE PRIMAIRE PRIVEE;STE THERESE;Privé;4 impasse des Géraniums;;;53410;ST OUEN DES TOITS;Saint-Ouën-des-Toits;409757.2;6789105.5;EPSG:2154;48.1377376870827;-0.9034501348957324;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53243;Mayenne;Pays de la Loire;Nantes;48.1377376871,-0.903450134896;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1969-03-28
0530691N;Ecole maternelle privée Jeanne d'Arc;ECOLE MATERNELLE PRIVEE;STE JEANNE D'ARC RPI DAON;Privé;3 chemin de l'Ecole;ARGENTON NOTRE DAME;;53290;BIERNE LES VILLAGES;Bierné-les-Villages;431489.0;6748349.5;EPSG:2154;47.78064528471168;-0.5867217615838596;Correcte;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;53;52;17;53029;Mayenne;Pays de la Loire;Nantes;47.7806452847,-0.586721761584;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1969-03-19
0530696U;Ecole primaire privée Saint Joseph;ECOLE PRIMAIRE PRIVEE;SAINT JOSEPH;Privé;10 rue de la Mairie;;;53230;ASTILLE;Astillé;412559.2;6769575.1;EPSG:2154;47.9634371197942;-0.8530199843508263;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53011;Mayenne;Pays de la Loire;Nantes;47.9634371198,-0.853019984351;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1969-03-19
0530771A;Ecole primaire privée Notre-Dame;ECOLE PRIMAIRE PRIVEE;NOTRE-DAME;Privé;21 rue de Normandie;;;53410;ST PIERRE LA COUR;Saint-Pierre-la-Cour;400291.2;6787136.7;EPSG:2154;48.11576728787362;-1.0291901611330543;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;53;52;17;53247;Mayenne;Pays de la Loire;Nantes;48.1157672879,-1.02919016113;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1972-09-28
0530875N;Collège privé Immaculée-Conception;COLLEGE PRIVE;IMMACULEE CONCEPTION;Privé;15  RUE CROSSARDIERE;;;53000;LAVAL;Laval;419422.3;6781580.6;EPSG:2154;48.07432839389006;-0.7688393804897461;Parfaite;Numéro de rue;340;COLLEGE;1;OUVERT;53;52;17;53130;Mayenne;Pays de la Loire;Nantes;48.0743283939,-0.76883938049;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1980-09-01
0441130P;Ecole élémentaire privée Notre-Dame du Bon Accueil;ECOLE ELEMENTAIRE PRIVEE;NOTRE-DAME DU BON ACCUEIL;Privé;;FONDATION D'AUTEUIL;;44190;GORGES;Gorges;373739.2;6675737.0;EPSG:2154;47.10184820833433;-1.303909404403316;Moyenne;Ville;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44064;Loire-Atlantique;Pays de la Loire;Nantes;47.1018482083,-1.3039094044;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1971-03-12
0441202T;Ecole primaire privée Notre-Dame;ECOLE PRIMAIRE PRIVEE;NOTRE-DAME;Privé;7 rue du Puits Neuf;;;44650;LEGE;Legé;350279.8;6652732.3;EPSG:2154;46.88316036715588;-1.595059749405073;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44081;Loire-Atlantique;Pays de la Loire;Nantes;46.8831603672,-1.59505974941;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1971-03-12
0441365V;Ecole primaire privée Sainte Marie de l'Océan;ECOLE PRIMAIRE PRIVEE;STE MARIE DE L'OCEAN;Privé;4 rue Alphonse Daudet;;;44420;LA TURBALLE;La Turballe;284394.5;6708810.5;EPSG:2154;47.34908090542168;-2.5095100432379884;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44211;Loire-Atlantique;Pays de la Loire;Nantes;47.3490809054,-2.50951004324;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1971-03-17
0441490F;Ecole primaire privée Notre-Dame de Bon Port;ECOLE PRIMAIRE PRIVEE;N-D.DE BON PORT;Privé;2 A rue Dobrée;;;44100;NANTES;Nantes;354440.2;6689020.8;EPSG:2154;47.211496743457815;-1.5680701705289424;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2114967435,-1.56807017053;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1971-03-22
0441561H;Ecole maternelle Joli Mai;ECOLE MATERNELLE PUBLIQUE;JOLI MAI;Public;66 avenue de Cheverny;;;44800;ST HERBLAIN;Saint-Herblain;352110.8;6692666.7;EPSG:2154;47.24304728191377;-1.6015993953502914;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44162;Loire-Atlantique;Pays de la Loire;Nantes;47.2430472819,-1.60159939535;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1972-05-23
0441573W;Ecole primaire Robert Desnos;ECOLE PRIMAIRE PUBLIQUE;ROBERT DESNOS;Public;12 rue des Cent Sillons;;;44119;GRANDCHAMPS DES FONTAINES;Grandchamps-des-Fontaines;352400.4;6706624.5;EPSG:2154;47.36863895668868;-1.6085405288231522;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44066;Loire-Atlantique;Pays de la Loire;Nantes;47.3686389567,-1.60854052882;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1972-05-23
0441600A;Ecole maternelle Stalingrad;ECOLE MATERNELLE PUBLIQUE;STALINGRAD;Public;6 allée du Bourg Fumé;;;44000;NANTES;Nantes;356812.8;6689792.3;EPSG:2154;47.219661641625166;-1.5373606010851688;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2196616416,-1.53736060109;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1972-09-29
0441628F;Ecole élémentaire Beausoleil;ECOLE ELEMENTAIRE PUBLIQUE;BEAUSOLEIL;Public;Rue Beausoleil;;;44240;LA CHAPELLE SUR ERDRE;La Chapelle-sur-Erdre;355506.5;6699252.0;EPSG:2154;47.30400442674725;-1.5618106859667147;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44035;Loire-Atlantique;Pays de la Loire;Nantes;47.3040044267,-1.56181068597;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1973-06-12
0441689X;Ecole élémentaire Madame de Sévigné;ECOLE ELEMENTAIRE PUBLIQUE;MADAME DE SEVIGNE;Public;Boulevard Sévigné;ANCENIS;;44150;ANCENIS ST GEREON;Ancenis-Saint-Géréon;384622.7;6705809.2;EPSG:2154;47.377447898828834;-1.1815983793173244;Correcte;Rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44003;Loire-Atlantique;Pays de la Loire;Nantes;47.3774478988,-1.18159837932;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1975-05-05
0441700J;Ecole maternelle Beauregard;ECOLE MATERNELLE PUBLIQUE;BEAUREGARD;Public;22 avenue Beauregard;;;44800;ST HERBLAIN;Saint-Herblain;347583.6;6689428.6;EPSG:2154;47.21155732952872;-1.6588193948934524;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44162;Loire-Atlantique;Pays de la Loire;Nantes;47.2115573295,-1.65881939489;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1975-05-05
0441737Z;Ecole maternelle La Chataigneraie;ECOLE MATERNELLE PUBLIQUE;LA CHATAIGNERAIE;Public;1 rue Victor Hugo;;;44115;HAUTE GOULAINE;Haute-Goulaine;364641.4;6686949.5;EPSG:2154;47.198110633927364;-1.4319693111257266;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44071;Loire-Atlantique;Pays de la Loire;Nantes;47.1981106339,-1.43196931113;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1976-04-23
0441875Z;Ecole élémentaire La Métairie;ECOLE ELEMENTAIRE PUBLIQUE;LA METAIRIE;Public;Rue de Trevellec;;;44220;COUERON;Couëron;344512.5;6690239.6;EPSG:2154;47.21720820830678;-1.6999602321558562;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44047;Loire-Atlantique;Pays de la Loire;Nantes;47.2172082083,-1.69996023216;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1978-09-01
0441909L;Ecole primaire Paul Fort;ECOLE PRIMAIRE;PAUL FORT;Public;Rue de Homberg;;;44470;THOUARE SUR LOIRE;Thouaré-sur-Loire;364376.6;6694865.7;EPSG:2154;47.26913098644028;-1.4413395815215062;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44204;Loire-Atlantique;Pays de la Loire;Nantes;47.2691309864,-1.44133958152;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1979-09-01
0441981P;Ecole primaire privée Cours St Albert Le Grand;ECOLE PRIMAIRE PRIVEE;COURS ST ALBERT LE GRAND;Privé;;LE RAFFLAY;;44690;CHATEAU THEBAUD;Château-Thébaud;361578.2;6676880.7;EPSG:2154;47.10605306648006;-1.4648493769542303;Correcte;Lieu-dit;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44037;Loire-Atlantique;Pays de la Loire;Nantes;47.1060530665,-1.46484937695;10;HORS CONTRAT;06;MINISTERE DE L'EDUCATION NATIONALE;1981-09-01
0441984T;Ecole maternelle Robert Doisneau;ECOLE MATERNELLE PUBLIQUE;ROBERT DOISNEAU;Public;4 rue des Acacias;LA CHAPELLE-BASSE-MER;;44450;DIVATTE SUR LOIRE;Divatte-sur-Loire;372399.9;6694834.7;EPSG:2154;47.272864455131966;-1.3353597570714975;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44029;Loire-Atlantique;Pays de la Loire;Nantes;47.2728644551,-1.33535975707;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1982-09-01
0442037A;Ecole maternelle Pauline Kergomard;ECOLE MATERNELLE PUBLIQUE;PAULINE KERGOMARD;Public;4 rue Pierre Etienne Flandin;;;44200;NANTES;Nantes;356583.7;6687957.1;EPSG:2154;47.20304866009342;-1.5389897127968293;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2030486601,-1.5389897128;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1985-09-01
0442074R;Ecole élémentaire Anatole de Monzie;ECOLE ELEMENTAIRE PUBLIQUE;ANATOLE DE MONZIE;Public;Rue Léon Buerne;;;44200;NANTES;Nantes;356371.9;6687953.9;EPSG:2154;47.2029103183295;-1.5417805099112682;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2029103183,-1.54178050991;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1987-09-01
0442314B;Ecole élémentaire Jean de La Fontaine;ECOLE ELEMENTAIRE PUBLIQUE;JEAN DE LA FONTAINE;Public;17 rue de la Pyramide;;;44230;ST SEBASTIEN SUR LOIRE;Saint-Sébastien-sur-Loire;360212.5;6688182.7;EPSG:2154;47.20694339209773;-1.4913006098517352;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44190;Loire-Atlantique;Pays de la Loire;Nantes;47.2069433921,-1.49130060985;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1996-09-01
0442539W;Ecole primaire Marie Curie;ECOLE PRIMAIRE PUBLIQUE;MARIE CURIE;Public;32 rue de la Perrière;;;44810;HERIC;Héric;349128.4;6711361.0;EPSG:2154;47.409476992922286;-1.6555195663469868;Parfaite;Rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44073;Loire-Atlantique;Pays de la Loire;Nantes;47.4094769929,-1.65551956635;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;2004-09-01
0442606U;Ecole primaire l'Oiseau Lyre;ECOLE PRIMAIRE PUBLIQUE;L'OISEAU LYRE;Public;Allée de Bezid;BELLIGNE;;44370;LOIREAUXENCE;Loireauxence;396689.0;6715466.0;EPSG:2154;47.469904447234306;-1.0284199378315886;Parfaite;Rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44213;Loire-Atlantique;Pays de la Loire;Nantes;47.4699044472,-1.02841993783;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;2007-09-01
0442730D;Ecole primaire Aimé Césaire;ECOLE PRIMAIRE PUBLIQUE;AIME CESAIRE;Public;9 esplanade Edouard Glissant;;;44200;NANTES;Nantes;354556.4;6688263.9;EPSG:2154;47.20475444359435;-1.5659595768087584;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2047544436,-1.56595957681;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;2012-09-01
0440436K;Ecole primaire Gustave Roch;ECOLE PRIMAIRE PUBLIQUE;GUSTAVE ROCH;Public;28 avenue de Vendée;;;44140;AIGREFEUILLE SUR MAINE;Aigrefeuille-sur-Maine;366399.4;6673183.3;EPSG:2154;47.075252217203946;-1.3986605657512883;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44002;Loire-Atlantique;Pays de la Loire;Nantes;47.0752522172,-1.39866056575;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-13
0440510R;Ecole maternelle Charlotte Divet;ECOLE MATERNELLE PUBLIQUE;CHARLOTTE DIVET;Public;56 rue Henri Gautier;;;44220;COUERON;Couëron;342316.1;6690151.2;EPSG:2154;47.21523392109382;-1.7288601260334482;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44047;Loire-Atlantique;Pays de la Loire;Nantes;47.2152339211,-1.72886012603;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-19
0440513U;Ecole maternelle Léon Blum;ECOLE MATERNELLE PUBLIQUE;LEON BLUM;Public;60 rue de la Pierre;;;44220;COUERON;Couëron;342882.8;6690460.8;EPSG:2154;47.21832128728252;-1.721630231803355;Parfaite;Numéro de rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44047;Loire-Atlantique;Pays de la Loire;Nantes;47.2183212873,-1.7216302318;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-19
0440550J;Ecole primaire Marcel Pagnol;ECOLE PRIMAIRE PUBLIQUE;MARCEL PAGNOL;Public;Avenue de la Gagnerie;;;44140;GENESTON;Geneston;357406.8;6671528.6;EPSG:2154;47.05581070634549;-1.515730264926496;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44223;Loire-Atlantique;Pays de la Loire;Nantes;47.0558107063,-1.51573026493;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1970-01-19
0441625C;Ecole maternelle Les Tilleuls de La Champagnere;ECOLE MATERNELLE PUBLIQUE;LA CHAMPAGNERE;Public;Route Landes de la Plée;;;44115;BASSE GOULAINE;Basse-Goulaine;362097.2;6687216.0;EPSG:2154;47.199216258869434;-1.4657200674643895;Correcte;Rue;101;ECOLE MATERNELLE;1;OUVERT;44;52;17;44009;Loire-Atlantique;Pays de la Loire;Nantes;47.1992162589,-1.46572006746;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1973-06-08
0441626D;Ecole élémentaire Le Grignon;ECOLE ELEMENTAIRE PUBLIQUE;LE GRIGNON;Public;Rue de la Poste;;;44115;BASSE GOULAINE;Basse-Goulaine;362102.5;6689223.8;EPSG:2154;47.21726572572295;-1.4671497420114392;Parfaite;Numéro de rue;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44009;Loire-Atlantique;Pays de la Loire;Nantes;47.2172657257,-1.46714974201;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1973-06-13
0442890C;Ecole primaire privée Les Moussaillons;ECOLE PRIMAIRE PRIVEE;LES MOUSSAILLONS;Privé;1;LA BRAHINIERE;;44210;PORNIC;Pornic;355740.7;6687447.0;EPSG:2154;47.198027427026496;-1.549719125978768;Mauvaise;Ville;151;ECOLE DE NIVEAU ELEMENTAIRE;1;OUVERT;44;52;17;44131;Loire-Atlantique;Pays de la Loire;Nantes;47.198027427,-1.54971912598;10;HORS CONTRAT;06;MINISTERE DE L'EDUCATION NATIONALE;2019-09-01
0440310Y;Lycée professionnel Jean-Jacques Audubon;LYCEE PROFESSIONNEL;JEAN JACQUES AUDUBON;Public;10  BOULEVARD PAUL LANGEVIN;;;44220;COUERON;Couëron;342663.8;6690107.3;EPSG:2154;47.21502666881943;-1.7242395452168267;Parfaite;Numéro de rue;320;LYCEE PROFESSIONNEL;1;OUVERT;44;52;17;44047;Loire-Atlantique;Pays de la Loire;Nantes;47.2150266688,-1.72423954522;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1969-03-06
0442365G;Section d'enseignement professionnel du Lycée polyvalent privé La Baugerie;SECTION ENSEIGT PROFES.PRIVEE;LPO LA BAUGERIE;Privé;38 boulevard DES PAS ENCHANTES;;23209;44232;ST SEBASTIEN SUR LOIRE CEDEX;Saint-Sébastien-sur-Loire;357980.2;6688218.7;EPSG:2154;47.20612075045051;-1.5207700698458668;Correcte;Numéro de rue;334;SECTION D ENSEIGNEMENT PROFESSIONNEL;1;OUVERT;44;52;17;44190;Loire-Atlantique;Pays de la Loire;Nantes;47.2061207505,-1.52077006985;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1997-09-01
0492244Y;Section d'enseignement général et technologique du Lycée professionnel privé La Providence;SECTION GEN ET TECHNOL.PRIVEE;LP LA PROVIDENCE;Privé;33 avenue GUSTAVE FERRIE;;20646;49306;CHOLET CEDEX;Cholet;407832.3;6670103.6;EPSG:2154;47.06704092264842;-0.8512995091197924;Correcte;Rue;335;SECTION ENSEIGT GENERAL ET TECHNOLOGIQUE;1;OUVERT;49;52;17;49099;Maine-et-Loire;Pays de la Loire;Nantes;47.0670409226,-0.85129950912;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1998-01-01
0850123X;Collège privé  Saint Jean Les Lauriers;COLLEGE PRIVE;SAINT JEAN LES LAURIERS;Privé;10  RUE DU VASAIS;;325;85163;ST JEAN DE MONTS CEDEX;Saint-Jean-de-Monts;314101.4;6645167.2;EPSG:2154;46.795264111506455;-2.062809720686407;Parfaite;Numéro de rue;340;COLLEGE;1;OUVERT;85;52;17;85234;Vendée;Pays de la Loire;Nantes;46.7952641115,-2.06280972069;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1967-03-07
0851274Y;Collège privé Sacré-Coeur;COLLEGE PRIVE;SACRE COEUR;Privé;11 impasse SAINT EXUPERY;;637;85016;LA ROCHE SUR YON CEDEX;La Roche-sur-Yon;361258.8;6629199.8;EPSG:2154;46.67726940173402;-1.4337697472115754;Correcte;Rue;340;COLLEGE;1;OUVERT;85;52;17;85191;Vendée;Pays de la Loire;Nantes;46.6772694017,-1.43376974721;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1978-09-01
0851499T;Section d'enseignement professionnel du Lycée polyvalent privé Sainte Marie;SECTION ENSEIGT PROFES.PRIVEE;LPO STE MARIE;Privé;12 place Jeanne d'Arc;;50079;85111;CHANTONNAY CEDEX;Chantonnay;390419.5;6628620.9;EPSG:2154;46.68616686097139;-1.0523993592670127;Correcte;Numéro de rue;334;SECTION D ENSEIGNEMENT PROFESSIONNEL;1;OUVERT;85;52;17;85051;Vendée;Pays de la Loire;Nantes;46.686166861,-1.05239935927;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1997-09-01
0851500U;Section d'enseignement professionnel du Lycée polyvalent privé Notre-Dame du Roc;SECTION ENSEIGT PROFES.PRIVEE;LPO ND DU ROC;Privé;Rue Charlemagne;;;85035;LA ROCHE SUR YON CEDEX;La Roche-sur-Yon;362366.9;6629928.5;EPSG:2154;46.684379505576494;-1.4198295094530606;Parfaite;Numéro de rue;334;SECTION D ENSEIGNEMENT PROFESSIONNEL;1;OUVERT;85;52;17;85191;Vendée;Pays de la Loire;Nantes;46.6843795056,-1.41982950945;30;CONTRAT D'ASSOCIATION TOUTES CLASSES;06;MINISTERE DE L'EDUCATION NATIONALE;1997-09-01
0440012Z;Lycée général et technologique Grand Air;LYCEE GENERAL ET TECHNOLOGIQUE;GRAND AIR;Public;12 avenue DE TREMEAC;;123;44503;LA BAULE CEDEX;La Baule-Escoublac;294093.3;6701274.5;EPSG:2154;47.28741308171475;-2.3745497641162574;Parfaite;Numéro de rue;300;LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE;1;OUVERT;44;52;17;44055;Loire-Atlantique;Pays de la Loire;Nantes;47.2874130817,-2.37454976412;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1965-05-01
0440049P;Collège Aristide Briand;COLLEGE;ARISTIDE BRIAND;Public;19 rue LOUIS BLANC;;16211;44262;NANTES CEDEX 2;Nantes;355457.8;6688340.5;EPSG:2154;47.205911284648984;-1.5541299357865803;Parfaite;Numéro de rue;340;COLLEGE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2059112846,-1.55412993579;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1965-05-01
0440064F;Collège Pont Rousseau;COLLEGE;PONT ROUSSEAU;Public;3  RUE FELIX TABLEAU;;57;44401;REZE CEDEX;Rezé;355996.7;6686152.3;EPSG:2154;47.18652350529925;-1.5453594464955067;Parfaite;Numéro de rue;340;COLLEGE;1;OUVERT;44;52;17;44143;Loire-Atlantique;Pays de la Loire;Nantes;47.1865235053,-1.5453594465;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1965-05-01
0440309X;Collège Rosa Parks;COLLEGE;ROSA PARKS;Public;91 boulevard Pierre de Coubertin;;;44100;NANTES;Nantes;352779.2;6691276.6;EPSG:2154;47.23090401945198;-1.5917102604048903;Parfaite;Numéro de rue;340;COLLEGE;1;OUVERT;44;52;17;44109;Loire-Atlantique;Pays de la Loire;Nantes;47.2309040195,-1.5917102604;99;SANS OBJET;06;MINISTERE DE L'EDUCATION NATIONALE;1971-02-15
